,ymin,xmin,ymax,xmax
1433,0.30251265,0.7262564,0.7974874,0.9737437
1434,0.4489637,0.54689115,0.6510363,1.1531088
1435,0.24687597,0.7489688,0.853124,0.95103127
1436,0.340835,0.64083505,0.75916505,1.059165
1437,0.375,0.77500004,0.725,1.125
1438,0.42625633,0.7025127,0.6737437,1.1974874
1439,0.30251265,0.8262564,0.7974874,1.0737437
1440,0.4489637,0.6468912,0.6510363,1.253109
1441,0.24687597,0.8489688,0.853124,1.0510314
1442,0.340835,0.7408351,0.75916505,1.159165
1443,0.47500002,-0.125,0.82500005,0.225
1444,0.5262563,-0.19748737,0.77374375,0.29748738
1445,0.40251267,-0.073743686,0.8974874,0.17374368
1446,0.5489637,-0.25310886,0.75103635,0.35310888
1447,0.346876,-0.051031243,0.95312405,0.15103124
1448,0.44083503,-0.15916501,0.8591651,0.25916502
1449,0.47500002,-0.024999991,0.82500005,0.325
1450,0.5262563,-0.09748736,0.77374375,0.39748737
1451,0.40251267,0.026256323,0.8974874,0.2737437
1452,0.5489637,-0.15310887,0.75103635,0.45310888
1453,0.346876,0.048968762,0.95312405,0.25103125
1454,0.44083503,-0.059165,0.8591651,0.359165
1455,0.47500002,0.075,0.82500005,0.425
1456,0.5262563,0.0025126338,0.77374375,0.49748737
1457,0.40251267,0.12625632,0.8974874,0.37374368
1458,0.5489637,-0.05310887,0.75103635,0.5531089
1459,0.346876,0.14896876,0.95312405,0.35103124
1460,0.44083503,0.040834993,0.8591651,0.459165
1461,0.47500002,0.17500003,0.82500005,0.52500004
1462,0.5262563,0.10251266,0.77374375,0.5974874
1463,0.40251267,0.22625634,0.8974874,0.4737437
1464,0.5489637,0.046891153,0.75103635,0.6531089
1465,0.346876,0.24896878,0.95312405,0.45103127
1466,0.44083503,0.14083502,0.8591651,0.559165
1467,0.47500002,0.27500004,0.82500005,0.625
1468,0.5262563,0.20251265,0.77374375,0.69748735
1469,0.40251267,0.32625633,0.8974874,0.5737437
1470,0.5489637,0.14689115,0.75103635,0.75310886
1471,0.346876,0.34896877,0.95312405,0.55103123
1472,0.44083503,0.24083501,0.8591651,0.659165
1473,0.47500002,0.375,0.82500005,0.725
1474,0.5262563,0.30251265,0.77374375,0.7974874
1475,0.40251267,0.42625633,0.8974874,0.6737437
1476,0.5489637,0.24689114,0.75103635,0.8531089
1477,0.346876,0.44896877,0.95312405,0.65103126
1478,0.44083503,0.340835,0.8591651,0.75916505
1479,0.47500002,0.47500002,0.82500005,0.82500005
1480,0.5262563,0.40251267,0.77374375,0.8974874
1481,0.40251267,0.5262563,0.8974874,0.77374375
1482,0.5489637,0.34689116,0.75103635,0.9531089
1483,0.346876,0.5489688,0.95312405,0.7510313
1484,0.44083503,0.44083503,0.8591651,0.8591651
1485,0.47500002,0.575,0.82500005,0.925
1486,0.5262563,0.50251263,0.77374375,0.99748737
1487,0.40251267,0.62625635,0.8974874,0.87374365
1488,0.5489637,0.44689113,0.75103635,1.0531089
1489,0.346876,0.64896876,0.95312405,0.85103124
1490,0.44083503,0.540835,0.8591651,0.959165
1491,0.47500002,0.675,0.82500005,1.025
1492,0.5262563,0.60251266,0.77374375,1.0974874
1493,0.40251267,0.7262564,0.8974874,0.9737437
1494,0.5489637,0.54689115,0.75103635,1.1531088
1495,0.346876,0.7489688,0.95312405,0.95103127
1496,0.44083503,0.64083505,0.8591651,1.059165
1497,0.47500002,0.77500004,0.82500005,1.125
1498,0.5262563,0.7025127,0.77374375,1.1974874
1499,0.40251267,0.8262564,0.8974874,1.0737437
1500,0.5489637,0.6468912,0.75103635,1.253109
1501,0.346876,0.8489688,0.95312405,1.0510314
1502,0.44083503,0.7408351,0.8591651,1.159165
1503,0.575,-0.125,0.925,0.225
1504,0.62625635,-0.19748737,0.87374365,0.29748738
1505,0.50251263,-0.073743686,0.99748737,0.17374368
1506,0.6489637,-0.25310886,0.8510363,0.35310888
1507,0.44687596,-0.051031243,1.0531241,0.15103124
1508,0.540835,-0.15916501,0.959165,0.25916502
1509,0.575,-0.024999991,0.925,0.325
1510,0.62625635,-0.09748736,0.87374365,0.39748737
1511,0.50251263,0.026256323,0.99748737,0.2737437
1512,0.6489637,-0.15310887,0.8510363,0.45310888
1513,0.44687596,0.048968762,1.0531241,0.25103125
1514,0.540835,-0.059165,0.959165,0.359165
1515,0.575,0.075,0.925,0.425
1516,0.62625635,0.0025126338,0.87374365,0.49748737
1517,0.50251263,0.12625632,0.99748737,0.37374368
1518,0.6489637,-0.05310887,0.8510363,0.5531089
1519,0.44687596,0.14896876,1.0531241,0.35103124
1520,0.540835,0.040834993,0.959165,0.459165
1521,0.575,0.17500003,0.925,0.52500004
1522,0.62625635,0.10251266,0.87374365,0.5974874
1523,0.50251263,0.22625634,0.99748737,0.4737437
1524,0.6489637,0.046891153,0.8510363,0.6531089
1525,0.44687596,0.24896878,1.0531241,0.45103127
1526,0.540835,0.14083502,0.959165,0.559165
1527,0.575,0.27500004,0.925,0.625
1528,0.62625635,0.20251265,0.87374365,0.69748735
1529,0.50251263,0.32625633,0.99748737,0.5737437
1530,0.6489637,0.14689115,0.8510363,0.75310886
1531,0.44687596,0.34896877,1.0531241,0.55103123
1532,0.540835,0.24083501,0.959165,0.659165
1533,0.575,0.375,0.925,0.725
1534,0.62625635,0.30251265,0.87374365,0.7974874
1535,0.50251263,0.42625633,0.99748737,0.6737437
1536,0.6489637,0.24689114,0.8510363,0.8531089
1537,0.44687596,0.44896877,1.0531241,0.65103126
1538,0.540835,0.340835,0.959165,0.75916505
1539,0.575,0.47500002,0.925,0.82500005
1540,0.62625635,0.40251267,0.87374365,0.8974874
1541,0.50251263,0.5262563,0.99748737,0.77374375
1542,0.6489637,0.34689116,0.8510363,0.9531089
1543,0.44687596,0.5489688,1.0531241,0.7510313
1544,0.540835,0.44083503,0.959165,0.8591651
1545,0.575,0.575,0.925,0.925
1546,0.62625635,0.50251263,0.87374365,0.99748737
1547,0.50251263,0.62625635,0.99748737,0.87374365
1548,0.6489637,0.44689113,0.8510363,1.0531089
1549,0.44687596,0.64896876,1.0531241,0.85103124
1550,0.540835,0.540835,0.959165,0.959165
1551,0.575,0.675,0.925,1.025
1552,0.62625635,0.60251266,0.87374365,1.0974874
1553,0.50251263,0.7262564,0.99748737,0.9737437
1554,0.6489637,0.54689115,0.8510363,1.1531088
1555,0.44687596,0.7489688,1.0531241,0.95103127
1556,0.540835,0.64083505,0.959165,1.059165
1557,0.575,0.77500004,0.925,1.125
1558,0.62625635,0.7025127,0.87374365,1.1974874
1559,0.50251263,0.8262564,0.99748737,1.0737437
1560,0.6489637,0.6468912,0.8510363,1.253109
1561,0.44687596,0.8489688,1.0531241,1.0510314
1562,0.540835,0.7408351,0.959165,1.159165
1563,0.675,-0.125,1.025,0.225
1564,0.7262564,-0.19748737,0.9737437,0.29748738
1565,0.60251266,-0.073743686,1.0974874,0.17374368
1566,0.7489637,-0.25310886,0.95103633,0.35310888
1567,0.54687595,-0.051031243,1.1531241,0.15103124
1568,0.64083505,-0.15916501,1.059165,0.25916502
1569,0.675,-0.024999991,1.025,0.325
1570,0.7262564,-0.09748736,0.9737437,0.39748737
1571,0.60251266,0.026256323,1.0974874,0.2737437
1572,0.7489637,-0.15310887,0.95103633,0.45310888
1573,0.54687595,0.048968762,1.1531241,0.25103125
1574,0.64083505,-0.059165,1.059165,0.359165
1575,0.675,0.075,1.025,0.425
1576,0.7262564,0.0025126338,0.9737437,0.49748737
1577,0.60251266,0.12625632,1.0974874,0.37374368
1578,0.7489637,-0.05310887,0.95103633,0.5531089
1579,0.54687595,0.14896876,1.1531241,0.35103124
1580,0.64083505,0.040834993,1.059165,0.459165
1581,0.675,0.17500003,1.025,0.52500004
1582,0.7262564,0.10251266,0.9737437,0.5974874
1583,0.60251266,0.22625634,1.0974874,0.4737437
1584,0.7489637,0.046891153,0.95103633,0.6531089
1585,0.54687595,0.24896878,1.1531241,0.45103127
1586,0.64083505,0.14083502,1.059165,0.559165
1587,0.675,0.27500004,1.025,0.625
1588,0.7262564,0.20251265,0.9737437,0.69748735
1589,0.60251266,0.32625633,1.0974874,0.5737437
1590,0.7489637,0.14689115,0.95103633,0.75310886
1591,0.54687595,0.34896877,1.1531241,0.55103123
1592,0.64083505,0.24083501,1.059165,0.659165
1593,0.675,0.375,1.025,0.725
1594,0.7262564,0.30251265,0.9737437,0.7974874
1595,0.60251266,0.42625633,1.0974874,0.6737437
1596,0.7489637,0.24689114,0.95103633,0.8531089
1597,0.54687595,0.44896877,1.1531241,0.65103126
1598,0.64083505,0.340835,1.059165,0.75916505
1599,0.675,0.47500002,1.025,0.82500005
1600,0.7262564,0.40251267,0.9737437,0.8974874
1601,0.60251266,0.5262563,1.0974874,0.77374375
1602,0.7489637,0.34689116,0.95103633,0.9531089
1603,0.54687595,0.5489688,1.1531241,0.7510313
1604,0.64083505,0.44083503,1.059165,0.8591651
1605,0.675,0.575,1.025,0.925
1606,0.7262564,0.50251263,0.9737437,0.99748737
1607,0.60251266,0.62625635,1.0974874,0.87374365
1608,0.7489637,0.44689113,0.95103633,1.0531089
1609,0.54687595,0.64896876,1.1531241,0.85103124
1610,0.64083505,0.540835,1.059165,0.959165
1611,0.675,0.675,1.025,1.025
1612,0.7262564,0.60251266,0.9737437,1.0974874
1613,0.60251266,0.7262564,1.0974874,0.9737437
1614,0.7489637,0.54689115,0.95103633,1.1531088
1615,0.54687595,0.7489688,1.1531241,0.95103127
1616,0.64083505,0.64083505,1.059165,1.059165
1617,0.675,0.77500004,1.025,1.125
1618,0.7262564,0.7025127,0.9737437,1.1974874
1619,0.60251266,0.8262564,1.0974874,1.0737437
1620,0.7489637,0.6468912,0.95103633,1.253109
1621,0.54687595,0.8489688,1.1531241,1.0510314
1622,0.64083505,0.7408351,1.059165,1.159165
1623,0.77500004,-0.125,1.125,0.225
1624,0.8262564,-0.19748737,1.0737437,0.29748738
1625,0.7025127,-0.073743686,1.1974874,0.17374368
1626,0.84896374,-0.25310886,1.0510364,0.35310888
1627,0.646876,-0.051031243,1.2531241,0.15103124
1628,0.7408351,-0.15916501,1.159165,0.25916502
1629,0.77500004,-0.024999991,1.125,0.325
1630,0.8262564,-0.09748736,1.0737437,0.39748737
1631,0.7025127,0.026256323,1.1974874,0.2737437
1632,0.84896374,-0.15310887,1.0510364,0.45310888
1633,0.646876,0.048968762,1.2531241,0.25103125
1634,0.7408351,-0.059165,1.159165,0.359165
1635,0.77500004,0.075,1.125,0.425
1636,0.8262564,0.0025126338,1.0737437,0.49748737
1637,0.7025127,0.12625632,1.1974874,0.37374368
1638,0.84896374,-0.05310887,1.0510364,0.5531089
1639,0.646876,0.14896876,1.2531241,0.35103124
1640,0.7408351,0.040834993,1.159165,0.459165
1641,0.77500004,0.17500003,1.125,0.52500004
1642,0.8262564,0.10251266,1.0737437,0.5974874
1643,0.7025127,0.22625634,1.1974874,0.4737437
1644,0.84896374,0.046891153,1.0510364,0.6531089
1645,0.646876,0.24896878,1.2531241,0.45103127
1646,0.7408351,0.14083502,1.159165,0.559165
1647,0.77500004,0.27500004,1.125,0.625
1648,0.8262564,0.20251265,1.0737437,0.69748735
1649,0.7025127,0.32625633,1.1974874,0.5737437
1650,0.84896374,0.14689115,1.0510364,0.75310886
1651,0.646876,0.34896877,1.2531241,0.55103123
1652,0.7408351,0.24083501,1.159165,0.659165
1653,0.77500004,0.375,1.125,0.725
1654,0.8262564,0.30251265,1.0737437,0.7974874
1655,0.7025127,0.42625633,1.1974874,0.6737437
1656,0.84896374,0.24689114,1.0510364,0.8531089
1657,0.646876,0.44896877,1.2531241,0.65103126
1658,0.7408351,0.340835,1.159165,0.75916505
1659,0.77500004,0.47500002,1.125,0.82500005
1660,0.8262564,0.40251267,1.0737437,0.8974874
1661,0.7025127,0.5262563,1.1974874,0.77374375
1662,0.84896374,0.34689116,1.0510364,0.9531089
1663,0.646876,0.5489688,1.2531241,0.7510313
1664,0.7408351,0.44083503,1.159165,0.8591651
1665,0.77500004,0.575,1.125,0.925
1666,0.8262564,0.50251263,1.0737437,0.99748737
1667,0.7025127,0.62625635,1.1974874,0.87374365
1668,0.84896374,0.44689113,1.0510364,1.0531089
1669,0.646876,0.64896876,1.2531241,0.85103124
1670,0.7408351,0.540835,1.159165,0.959165
1671,0.77500004,0.675,1.125,1.025
1672,0.8262564,0.60251266,1.0737437,1.0974874
1673,0.7025127,0.7262564,1.1974874,0.9737437
1674,0.84896374,0.54689115,1.0510364,1.1531088
1675,0.646876,0.7489688,1.2531241,0.95103127
1676,0.7408351,0.64083505,1.159165,1.059165
1677,0.77500004,0.77500004,1.125,1.125
1678,0.8262564,0.7025127,1.0737437,1.1974874
1679,0.7025127,0.8262564,1.1974874,1.0737437
1680,0.84896374,0.6468912,1.0510364,1.253109
1681,0.646876,0.8489688,1.2531241,1.0510314
1682,0.7408351,0.7408351,1.159165,1.159165
1683,-0.15,-0.15,0.35,0.35
1684,-0.07677669,-0.2535534,0.2767767,0.45355338
1685,-0.2535534,-0.07677669,0.45355338,0.2767767
1686,-0.044337563,-0.3330127,0.24433756,0.5330127
1687,-0.33303437,-0.04433035,0.5330344,0.24433035
1688,-0.18504387,-0.18504387,0.38504386,0.38504386
1689,-0.15,0.050000012,0.35,0.55
1690,-0.07677669,-0.053553373,0.2767767,0.65355337
1691,-0.2535534,0.12322332,0.45355338,0.47677672
1692,-0.044337563,-0.13301268,0.24433756,0.7330127
1693,-0.33303437,0.15566966,0.5330344,0.44433036
1694,-0.18504387,0.0149561465,0.38504386,0.5850439
1695,-0.15,0.25,0.35,0.75
1696,-0.07677669,0.14644662,0.2767767,0.8535534
1697,-0.2535534,0.3232233,0.45355338,0.6767767
1698,-0.044337563,0.066987306,0.24433756,0.9330127
1699,-0.33303437,0.35566965,0.5330344,0.6443304
1700,-0.18504387,0.21495613,0.38504386,0.78504384
1701,-0.15,0.45000005,0.35,0.95000005
1702,-0.07677669,0.34644666,0.2767767,1.0535535
1703,-0.2535534,0.52322334,0.45355338,0.87677675
1704,-0.044337563,0.26698735,0.24433756,1.1330128
1705,-0.33303437,0.55566967,0.5330344,0.84433043
1706,-0.18504387,0.41495618,0.38504386,0.9850439
1707,-0.15,0.65000004,0.35,1.1500001
1708,-0.07677669,0.5464467,0.2767767,1.2535534
1709,-0.2535534,0.7232233,0.45355338,1.0767767
1710,-0.044337563,0.46698734,0.24433756,1.3330127
1711,-0.33303437,0.7556697,0.5330344,1.0443304
1712,-0.18504387,0.61495614,0.38504386,1.1850439
1713,0.050000012,-0.15,0.55,0.35
1714,0.12322332,-0.2535534,0.47677672,0.45355338
1715,-0.053553373,-0.07677669,0.65355337,0.2767767
1716,0.15566245,-0.3330127,0.44433758,0.5330127
1717,-0.13303435,-0.04433035,0.7330344,0.24433035
1718,0.0149561465,-0.18504387,0.5850439,0.38504386
1719,0.050000012,0.050000012,0.55,0.55
1720,0.12322332,-0.053553373,0.47677672,0.65355337
1721,-0.053553373,0.12322332,0.65355337,0.47677672
1722,0.15566245,-0.13301268,0.44433758,0.7330127
1723,-0.13303435,0.15566966,0.7330344,0.44433036
1724,0.0149561465,0.0149561465,0.5850439,0.5850439
1725,0.050000012,0.25,0.55,0.75
1726,0.12322332,0.14644662,0.47677672,0.8535534
1727,-0.053553373,0.3232233,0.65355337,0.6767767
1728,0.15566245,0.066987306,0.44433758,0.9330127
1729,-0.13303435,0.35566965,0.7330344,0.6443304
1730,0.0149561465,0.21495613,0.5850439,0.78504384
1731,0.050000012,0.45000005,0.55,0.95000005
1732,0.12322332,0.34644666,0.47677672,1.0535535
1733,-0.053553373,0.52322334,0.65355337,0.87677675
1734,0.15566245,0.26698735,0.44433758,1.1330128
1735,-0.13303435,0.55566967,0.7330344,0.84433043
1736,0.0149561465,0.41495618,0.5850439,0.9850439
1737,0.050000012,0.65000004,0.55,1.1500001
1738,0.12322332,0.5464467,0.47677672,1.2535534
1739,-0.053553373,0.7232233,0.65355337,1.0767767
1740,0.15566245,0.46698734,0.44433758,1.3330127
1741,-0.13303435,0.7556697,0.7330344,1.0443304
1742,0.0149561465,0.61495614,0.5850439,1.1850439
1743,0.25,-0.15,0.75,0.35
1744,0.3232233,-0.2535534,0.6767767,0.45355338
1745,0.14644662,-0.07677669,0.8535534,0.2767767
1746,0.35566244,-0.3330127,0.64433753,0.5330127
1747,0.06696564,-0.04433035,0.93303436,0.24433035
1748,0.21495613,-0.18504387,0.78504384,0.38504386
1749,0.25,0.050000012,0.75,0.55
1750,0.3232233,-0.053553373,0.6767767,0.65355337
1751,0.14644662,0.12322332,0.8535534,0.47677672
1752,0.35566244,-0.13301268,0.64433753,0.7330127
1753,0.06696564,0.15566966,0.93303436,0.44433036
1754,0.21495613,0.0149561465,0.78504384,0.5850439
1755,0.25,0.25,0.75,0.75
1756,0.3232233,0.14644662,0.6767767,0.8535534
1757,0.14644662,0.3232233,0.8535534,0.6767767
1758,0.35566244,0.066987306,0.64433753,0.9330127
1759,0.06696564,0.35566965,0.93303436,0.6443304
1760,0.21495613,0.21495613,0.78504384,0.78504384
1761,0.25,0.45000005,0.75,0.95000005
1762,0.3232233,0.34644666,0.6767767,1.0535535
1763,0.14644662,0.52322334,0.8535534,0.87677675
1764,0.35566244,0.26698735,0.64433753,1.1330128
1765,0.06696564,0.55566967,0.93303436,0.84433043
1766,0.21495613,0.41495618,0.78504384,0.9850439
1767,0.25,0.65000004,0.75,1.1500001
1768,0.3232233,0.5464467,0.6767767,1.2535534
1769,0.14644662,0.7232233,0.8535534,1.0767767
1770,0.35566244,0.46698734,0.64433753,1.3330127
1771,0.06696564,0.7556697,0.93303436,1.0443304
1772,0.21495613,0.61495614,0.78504384,1.1850439
1773,0.45000005,-0.15,0.95000005,0.35
1774,0.52322334,-0.2535534,0.87677675,0.45355338
1775,0.34644666,-0.07677669,1.0535535,0.2767767
1776,0.5556625,-0.3330127,0.8443376,0.5330127
1777,0.2669657,-0.04433035,1.1330345,0.24433035
1778,0.41495618,-0.18504387,0.9850439,0.38504386
1779,0.45000005,0.050000012,0.95000005,0.55
1780,0.52322334,-0.053553373,0.87677675,0.65355337
1781,0.34644666,0.12322332,1.0535535,0.47677672
1782,0.5556625,-0.13301268,0.8443376,0.7330127
1783,0.2669657,0.15566966,1.1330345,0.44433036
1784,0.41495618,0.0149561465,0.9850439,0.5850439
1785,0.45000005,0.25,0.95000005,0.75
1786,0.52322334,0.14644662,0.87677675,0.8535534
1787,0.34644666,0.3232233,1.0535535,0.6767767
1788,0.5556625,0.066987306,0.8443376,0.9330127
1789,0.2669657,0.35566965,1.1330345,0.6443304
1790,0.41495618,0.21495613,0.9850439,0.78504384
1791,0.45000005,0.45000005,0.95000005,0.95000005
1792,0.52322334,0.34644666,0.87677675,1.0535535
1793,0.34644666,0.52322334,1.0535535,0.87677675
1794,0.5556625,0.26698735,0.8443376,1.1330128
1795,0.2669657,0.55566967,1.1330345,0.84433043
1796,0.41495618,0.41495618,0.9850439,0.9850439
1797,0.45000005,0.65000004,0.95000005,1.1500001
1798,0.52322334,0.5464467,0.87677675,1.2535534
1799,0.34644666,0.7232233,1.0535535,1.0767767
1800,0.5556625,0.46698734,0.8443376,1.3330127
1801,0.2669657,0.7556697,1.1330345,1.0443304
1802,0.41495618,0.61495614,0.9850439,1.1850439
1803,0.65000004,-0.15,1.1500001,0.35
1804,0.7232233,-0.2535534,1.0767767,0.45355338
1805,0.5464467,-0.07677669,1.2535534,0.2767767
1806,0.75566244,-0.3330127,1.0443376,0.5330127
1807,0.46696568,-0.04433035,1.3330344,0.24433035
1808,0.61495614,-0.18504387,1.1850439,0.38504386
1809,0.65000004,0.050000012,1.1500001,0.55
1810,0.7232233,-0.053553373,1.0767767,0.65355337
1811,0.5464467,0.12322332,1.2535534,0.47677672
1812,0.75566244,-0.13301268,1.0443376,0.7330127
1813,0.46696568,0.15566966,1.3330344,0.44433036
1814,0.61495614,0.0149561465,1.1850439,0.5850439
1815,0.65000004,0.25,1.1500001,0.75
1816,0.7232233,0.14644662,1.0767767,0.8535534
1817,0.5464467,0.3232233,1.2535534,0.6767767
1818,0.75566244,0.066987306,1.0443376,0.9330127
1819,0.46696568,0.35566965,1.3330344,0.6443304
1820,0.61495614,0.21495613,1.1850439,0.78504384
1821,0.65000004,0.45000005,1.1500001,0.95000005
1822,0.7232233,0.34644666,1.0767767,1.0535535
1823,0.5464467,0.52322334,1.2535534,0.87677675
1824,0.75566244,0.26698735,1.0443376,1.1330128
1825,0.46696568,0.55566967,1.3330344,0.84433043
1826,0.61495614,0.41495618,1.1850439,0.9850439
1827,0.65000004,0.65000004,1.1500001,1.1500001
1828,0.7232233,0.5464467,1.0767767,1.2535534
1829,0.5464467,0.7232233,1.2535534,1.0767767
1830,0.75566244,0.46698734,1.0443376,1.3330127
1831,0.46696568,0.7556697,1.3330344,1.0443304
1832,0.61495614,0.61495614,1.1850439,1.1850439
1833,-0.15833332,-0.15833332,0.49166667,0.49166667
1834,-0.06314303,-0.29295272,0.3964764,0.62628603
1835,-0.29295272,-0.063143015,0.6262861,0.39647636
1836,-0.020972162,-0.39624977,0.3543055,0.72958314
1837,-0.39627796,-0.020962775,0.72961134,0.35429612
1838,-0.19388844,-0.19388844,0.5272218,0.5272218
1839,-0.15833332,0.17500001,0.49166667,0.825
1840,-0.06314303,0.040380627,0.3964764,0.9596194
1841,-0.29295272,0.2701903,0.6262861,0.7298097
1842,-0.020972162,-0.06291646,0.3543055,1.0629165
1843,-0.39627796,0.31237054,0.72961134,0.68762946
1844,-0.19388844,0.13944489,0.5272218,0.8605551
1845,-0.15833332,0.5083334,0.49166667,1.1583333
1846,-0.06314303,0.373714,0.3964764,1.2929528
1847,-0.29295272,0.6035237,0.6262861,1.063143
1848,-0.020972162,0.27041692,0.3543055,1.3962498
1849,-0.39627796,0.6457039,0.72961134,1.0209628
1850,-0.19388844,0.47277826,0.5272218,1.1938884
1851,0.17500001,-0.15833332,0.825,0.49166667
1852,0.2701903,-0.29295272,0.7298097,0.62628603
1853,0.040380597,-0.063143015,0.9596194,0.39647636
1854,0.31236118,-0.39624977,0.6876388,0.72958314
1855,-0.06294465,-0.020962775,1.0629447,0.35429612
1856,0.13944489,-0.19388844,0.8605551,0.5272218
1857,0.17500001,0.17500001,0.825,0.825
1858,0.2701903,0.040380627,0.7298097,0.9596194
1859,0.040380597,0.2701903,0.9596194,0.7298097
1860,0.31236118,-0.06291646,0.6876388,1.0629165
1861,-0.06294465,0.31237054,1.0629447,0.68762946
1862,0.13944489,0.13944489,0.8605551,0.8605551
1863,0.17500001,0.5083334,0.825,1.1583333
1864,0.2701903,0.373714,0.7298097,1.2929528
1865,0.040380597,0.6035237,0.9596194,1.063143
1866,0.31236118,0.27041692,0.6876388,1.3962498
1867,-0.06294465,0.6457039,1.0629447,1.0209628
1868,0.13944489,0.47277826,0.8605551,1.1938884
1869,0.5083334,-0.15833332,1.1583333,0.49166667
1870,0.6035237,-0.29295272,1.063143,0.62628603
1871,0.37371397,-0.063143015,1.2929528,0.39647636
1872,0.64569455,-0.39624977,1.0209723,0.72958314
1873,0.27038872,-0.020962775,1.396278,0.35429612
1874,0.47277826,-0.19388844,1.1938884,0.5272218
1875,0.5083334,0.17500001,1.1583333,0.825
1876,0.6035237,0.040380627,1.063143,0.9596194
1877,0.37371397,0.2701903,1.2929528,0.7298097
1878,0.64569455,-0.06291646,1.0209723,1.0629165
1879,0.27038872,0.31237054,1.396278,0.68762946
1880,0.47277826,0.13944489,1.1938884,0.8605551
1881,0.5083334,0.5083334,1.1583333,1.1583333
1882,0.6035237,0.373714,1.063143,1.2929528
1883,0.37371397,0.6035237,1.2929528,1.063143
1884,0.64569455,0.27041692,1.0209723,1.3962498
1885,0.27038872,0.6457039,1.396278,1.0209628
1886,0.47277826,0.47277826,1.1938884,1.1938884
1887,-0.15,-0.15,0.65,0.65
1888,-0.032842726,-0.31568545,0.53284276,0.81568545
1889,-0.31568545,-0.032842726,0.81568545,0.53284276
1890,0.019059882,-0.4428203,0.4809401,0.9428203
1891,-0.44285494,0.01907143,0.94285494,0.48092857
1892,-0.1858899,-0.1858899,0.6858899,0.6858899
1893,-0.15,0.35,0.65,1.15
1894,-0.032842726,0.18431455,0.53284276,1.3156855
1895,-0.31568545,0.46715727,0.81568545,1.0328428
1896,0.019059882,0.05717969,0.4809401,1.4428203
1897,-0.44285494,0.51907146,0.94285494,0.98092854
1898,-0.1858899,0.3141101,0.6858899,1.18589
1899,0.35,-0.15,1.15,0.65
1900,0.46715727,-0.31568545,1.0328428,0.81568545
1901,0.18431455,-0.032842726,1.3156855,0.53284276
1902,0.5190599,-0.4428203,0.9809401,0.9428203
1903,0.05714506,0.01907143,1.4428549,0.48092857
1904,0.3141101,-0.1858899,1.18589,0.6858899
1905,0.35,0.35,1.15,1.15
1906,0.46715727,0.18431455,1.0328428,1.3156855
1907,0.18431455,0.46715727,1.3156855,1.0328428
1908,0.5190599,0.05717969,0.9809401,1.4428203
1909,0.05714506,0.51907146,1.4428549,0.98092854
1910,0.3141101,0.3141101,1.18589,1.18589
1911,0.025000006,0.025000006,0.975,0.975
1912,0.16412428,-0.17175144,0.83587575,1.1717515
1913,-0.17175144,0.16412428,1.1717515,0.83587575
1914,0.22575861,-0.3227241,0.7742414,1.3227241
1915,-0.32276523,0.22577232,1.3227652,0.7742277
1916,0.012660295,0.012660295,0.98733974,0.98733974
